time,rms,region,temps,mesures,x,y
2.22,0,Silence,1,2,-0.299154,0.941037
2.24,0,Silence,1,2,-0.299154,0.941037
2.26,0,Silence,1,2,-0.299154,0.941037
2.28,0,Silence,1,2,-0.299154,0.941037
2.30,0,Silence,1,2,-0.299154,0.941037
2.32,0,Silence,1,2,-0.299154,0.941037
2.34,0,Silence,1,2,-0.299154,0.941037
2.36,0,Silence,1,2,-0.299154,0.941037
2.38,0,Silence,1,2,-0.299154,0.941037
2.40,0,Silence,1,2,-0.299154,0.941037
2.42,0,Silence,1,2,-0.299154,0.941037
2.44,0,Silence,1,2,-0.299154,0.941037
2.46,0,Silence,1,2,-0.299154,0.941037
2.48,0,Silence,1,2,-0.299154,0.941037
2.50,0,Silence,1,2,-0.299154,0.941037
2.52,0,Silence,2,2,-0.299154,0.941037
2.54,0,Silence,2,2,-0.299154,0.941037
2.56,0,Silence,2,2,-0.299154,0.941037
2.58,0,Silence,2,2,-0.299154,0.941037
2.60,0,Silence,2,2,-0.299154,0.941037
2.62,0,Silence,2,2,-0.299154,0.941037
2.64,0,Silence,2,2,-0.299154,0.941037
2.66,0,Silence,2,2,-0.299154,0.941037
2.68,0,Silence,2,2,-0.299154,0.941037
2.70,0,Silence,2,2,-0.299154,0.941037
2.72,0,Silence,2,2,-0.299154,0.941037
2.74,0,Silence,2,2,-0.299154,0.941037
2.76,0,Silence,2,2,-0.299154,0.941037
2.78,0,Silence,2,2,-0.299154,0.941037
2.80,0,Silence,2,2,-0.299154,0.941037
2.82,0,Silence,2,2,-0.299154,0.941037
2.84,0,Silence,2,2,-0.299154,0.941037
2.86,0,Silence,2,2,-0.299154,0.941037
2.88,0,Silence,2,2,-0.299154,0.941037
2.90,0,Silence,2,2,-0.299154,0.941037
2.92,0,Silence,2,2,-0.299154,0.941037
2.94,0,Silence,2,2,-0.299154,0.941037
2.96,0,Silence,2,2,-0.299154,0.941037
2.98,0,Silence,2,2,-0.299154,0.941037
3.00,0,Silence,2,2,-0.299154,0.941037
3.02,0,Silence,3,2,-0.299154,0.941037
3.04,0,Silence,3,2,-0.299154,0.941037
3.06,0,Silence,3,2,-0.299154,0.941037
3.08,0,Silence,3,2,-0.299154,0.941037
3.10,0,Silence,3,2,-0.299154,0.941037
3.12,0,Silence,3,2,-0.299154,0.941037
3.14,0,Silence,3,2,-0.299154,0.941037
3.16,0,Silence,3,2,-0.299154,0.941037
3.18,0,Silence,3,2,-0.299154,0.941037
3.20,0,Silence,3,2,-0.299154,0.941037
3.22,0,Silence,3,2,-0.299154,0.941037
3.24,0,Silence,3,2,-0.299154,0.941037
3.26,0,Silence,3,2,-0.299154,0.941037
3.28,0,Silence,3,2,-0.299154,0.941037
3.30,0,Silence,3,2,-0.299154,0.941037
3.32,0,Silence,3,2,-0.299154,0.941037
3.34,0,Silence,3,2,-0.299154,0.941037
3.36,0,Silence,3,2,-0.299154,0.941037
3.38,0,Silence,3,2,-0.299154,0.941037
3.40,0,Silence,3,2,-0.299154,0.941037
3.42,0,Silence,3,2,-0.299154,0.941037
3.44,0,Silence,3,2,-0.299154,0.941037
3.46,0,Silence,3,2,-0.299154,0.941037
3.48,0,Silence,3,2,-0.299154,0.941037
3.50,0,Silence,3,2,-0.299154,0.941037
3.52,0,Silence,4,2,-0.299154,0.941037
3.54,0,Silence,4,2,-0.299154,0.941037
3.56,0,Silence,4,2,-0.299154,0.941037
3.58,0,Silence,4,2,-0.299154,0.941037
3.60,0,Silence,4,2,-0.299154,0.941037
3.62,0,Silence,4,2,-0.299154,0.941037
3.64,0,Silence,4,2,-0.299154,0.941037
3.66,0,Silence,4,2,-0.299154,0.941037
3.68,0,Silence,4,2,-0.299154,0.941037
3.70,0,Silence,4,2,-0.299154,0.941037
3.72,0,Silence,4,2,-0.299154,0.941037
3.74,0,Silence,4,2,-0.299154,0.941037
3.76,0,Silence,4,2,-0.299154,0.941037
3.78,0,Start,4,2,-0.299154,0.941037
3.80,0,Start,4,2,-0.299154,0.941037
3.82,0,Start,4,2,-0.299154,0.941037
3.84,0,Start,4,2,-0.299154,0.941037
3.86,0,Start,4,2,-0.299154,0.941037
3.88,0,Start,4,2,-0.299154,0.941037
3.90,0,Start,4,2,-0.299154,0.941037
3.92,0,Start,4,2,-0.299154,0.941037
3.94,0,Start,4,2,-0.299154,0.941037
3.96,0,Start,4,2,-0.299154,0.941037
3.98,0,Start,4,2,-0.299154,0.941037
4.00,0,Start,4,2,-0.299154,0.941037
4.02,0,Intro_,1,3,-0.299154,0.941037
4.04,0,Intro_,1,3,-0.299154,0.941037
4.06,0,Intro_,1,3,-0.299154,0.941037
4.08,0,Intro_,1,3,-0.299154,0.941037
4.10,0,Intro_,1,3,-0.299154,0.941037
4.12,0,Intro_,1,3,-0.299154,0.941037
4.14,0,Intro_,1,3,-0.299154,0.941037
4.16,0,Intro_,1,3,-0.299154,0.941037
4.18,0,Intro_,1,3,-0.299154,0.941037
4.20,0,Intro_,1,3,-0.299154,0.941037
4.22,0,Intro_,1,3,-0.299154,0.941037
4.24,0,Intro_,1,3,-0.299154,0.941037
4.26,0,Intro_,1,3,-0.299154,0.941037
4.28,0,Intro_,1,3,-0.299154,0.941037
4.30,0,Intro_,1,3,-0.299154,0.941037
4.32,0,Intro_,1,3,-0.299154,0.941037
4.34,0,Intro_,1,3,-0.299154,0.941037
4.36,0,Intro_,1,3,-0.299154,0.941037
4.38,0,Intro_,1,3,-0.299154,0.941037
4.40,0,Intro_,1,3,-0.299154,0.941037
4.42,0,Intro_,1,3,-0.299154,0.941037
4.44,0,Intro_,1,3,-0.299154,0.941037
4.46,0,Intro_,1,3,-0.299154,0.941037
4.48,0,Intro_,1,3,-0.299154,0.941037
4.50,0,Intro_,1,3,-0.299154,0.941037
4.52,0,Intro_,2,3,-0.299154,0.941037
4.54,0,Intro_,2,3,-0.299154,0.941037
4.56,0,Intro_,2,3,-0.299154,0.941037
4.58,0,Intro_,2,3,-0.299154,0.941037
4.60,0,Intro_,2,3,-0.299154,0.941037
4.62,0,Intro_,2,3,-0.299154,0.941037
4.64,0,Intro_,2,3,-0.299154,0.941037
4.66,0,Intro_,2,3,-0.299154,0.941037
4.68,0,Intro_,2,3,-0.299154,0.941037
